Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
52022.1589740163,5.523318653,6.377634867,3.21,31320.9164153228,642855.169582082
80058.9983525338,6.851265731,6.806975701,4.17,23360.9483038992,1562950.32191938
87332.2932341489,5.845099211,6.720339894,3.3,43754.4529372674,1599851.89450841
63658.4283975674,6.568437796,6.748590368,2.05,39591.2565017566,1332669.23479852
46517.1752749356,6.326332927,7.570722638,5.01,26452.3678944446,665160.075944985
88305.9208208694,6.772239093,6.832860157,3.38,32190.4177244178,1591383.735
49784.8912252639,6.50075134,8.663669121,4.12,36564.7334922889,1144507.42322972
84054.4518535056,6.136224658,7.68513739,5.38,23023.0450467992,1619721.71623058
66774.9958172859,5.717143201,7.795214821,4.32,36788.9803269515,1251688.61570287
70981.2786889086,6.741729037,8.191410351,6.24,53542.8575061849,1882806.93439519
70767.3296633236,5.488057127,7.453195862,6.41,26925.9548074643,1016163.17671518
77103.1430389659,6.195614402,8.664643191,4.26,45746.9332106379,1721005.41950458
67742.5492567581,4.513528509,8.156727195,5.08,30678.3707336528,890138.211447147
76443.2318435583,6.004825721,5.600872972,3.29,40128.8535016265,1272719.63189395
78115.6318893997,6.334101643,6.973586841,4.15,45024.2971799264,1582605.53510266
69500.8934648957,5.056598058,6.063146041,3.2,48767.4010372761,1170204.33909912
81535.1498809743,3.205828407,6.222769257,3.21,50999.8513329765,1166750.31285964
41240.0572765673,5.81593446,5.211695627,4.15,40888.0785610632,319495.66759176
45073.8951757894,8.333101975,4.635161108,3.3,38066.1612969125,704698.362078768
53173.3452821826,5.503955342,6.879953963,2,43600.3609299252,945614.565912764
80900.439685019,6.495664079,9.0381508,4.12,40268.5184184877,2054897.00926892
69227.6072550312,3.858766446,9.114772966,6.02,42582.6258706525,1280230.62536823
54858.8236308897,5.964918211,5.659969092,4.42,36228.8361350981,850114.596266272
77098.868870007,7.75739033,6.246758845,3.5,46478.5216085808,1637649.90477094
104702.724257027,5.575523167,6.932106078,3.22,22560.5271345341,1742431.66308967
50473.0231165015,5.990390366,6.968282497,3.02,50145.4337079467,942093.924477396
75675.1659047122,4.907284282,6.908681661,3.4,45103.5716410942,1388782.88740135
72727.2257922825,6.024013165,5.660723946,3.02,27159.3387929392,996506.070885828
56428.9736689065,3.654666982,6.950730815,4.27,44877.565109751,790802.801034807
43496.7256649269,6.076352847,6.743361593,2.11,35726.6056296323,718650.643819188
77875.9873931301,5.286413074,7.191444354,6.46,44452.6441057413,1517141.62282453
58511.3498807099,4.020978811,6.807077577,3.15,28270.4344359399,496359.970791382
69167.9474659956,4.760053372,6.836747645,3.02,26517.307678017,820611.470859541
65687.1066817655,7.036174701,6.57406578,4.41,17386.4759523922,1122320.93263019
57814.8458300828,5.345949188,6.672672496,2.02,32880.788108423,846939.428784251
66234.680806864,5.949311844,8.437665652,5.16,35130.3812783408,1540762.26862812
65431.664761305,4.401142472,7.283060937,4,38499.376931849,963531.915230982
76009.5427572394,5.642354239,6.765189075,2.36,52832.0040649539,1590804.04437506
78997.4609422177,6.520774408,6.256624835,2.28,30165.9226362757,1283415.26555461
64720.0582116403,7.529197954,6.394185043,3.34,37203.7154399623,1447920.68035935
56652.4188436953,6.553940573,8.104529732,5.35,11037.3876834404,742858.63563392
68311.9965015572,6.833040609,5.955943931,4.36,39724.1888119878,1400609.03407812
73462.6834449001,6.622908642,5.829703684,3.04,47637.5152537834,1638577.41662703
60731.8823026487,6.225719363,8.545832091,5.46,35341.0678193715,1235475.55001904
74655.634760063,5.853516746,7.915264179,4.07,22169.8183746517,1249417.89655262
75823.5706468632,6.679186516,6.911302586,2.35,35783.7547344058,1499356.11997188
78988.2028472416,3.545706487,5.956463605,4.04,31677.3283614775,1005843.91699313
52868.3230157191,5.823225673,3.969631652,4.38,41849.0550836469,623721.612985409
64251.5371960535,4.808593948,5.758866925,4.3,45172.7570887147,922514.087974327
74555.7680844427,7.776563644,6.613059311,4.27,32938.1493529539,1638606.83389694
70355.7748083682,6.032226964,7.204937602,5.02,39882.8177334931,1249223.83104405
92052.7476332369,5.529209121,7.545662803,5.35,47343.371392716,1928301.78160879
82073.8554165196,6.712376565,5.884169743,4.38,34317.6179860618,1487729.5921366
52699.6675740228,6.385036059,8.588217916,3.17,30299.2826956822,896303.799179136
71792.2868495731,8.26472565,8.110670736,3.39,48266.2171660171,1903813.79265875
58655.8540968338,5.857893814,6.630831721,4.02,40740.7801513517,1069851.16160234
71088.6689081495,4.527999083,6.344943636,3.01,28750.6414634292,829868.230446976
74984.6667523129,4.330577499,7.805452718,4.47,29287.4981390815,1181338.16098868
59081.9855523044,7.231266172,6.972863895,2.12,42578.4276264088,1401767.90425176
71329.0027303146,6.389930497,5.958260743,3.13,25974.4532250256,1235501.48617037
76698.5730207817,6.407963303,6.030097992,4.13,52881.0604826378,1522083.94415309
61504.2646276613,4.503692825,6.641016366,4.17,24804.6573095246,656971.530724226
68386.8224670265,7.86688583,8.087219331,4.4,39138.8762765979,1660678.03508684
64427.3743682185,4.751360343,6.394383439,4.45,25653.6879234957,606191.866922813
63920.3894923057,5.313060495,7.875734866,4.04,31034.8261605149,1011331.16361934
76835.9579307965,6.822667495,7.744187006,6.29,27622.3412904564,1529830.36845471
65173.0504381686,7.679468812,6.602617895,4.23,44125.5407817663,1489520.01863568
61025.390260255,8.973440775,7.905595187,6.3,34730.7668045403,1468267.23021563
76783.3546576042,6.102947458,6.328047603,3.15,26703.7186837494,978312.748419126
69336.4252343613,6.757390576,6.124800989,2.29,37592.8450623183,1181637.94931434
57824.9671464358,5.482703956,7.250184907,3.09,45555.3364911295,1015233.032
69585.8947895368,4.482788279,7.409634026,3.24,36099.242913727,1139615.72012356
62340.2551968346,7.005697263,7.19729308,6.11,24962.100018653,984349.614154876
75040.8154304072,6.4528811,7.506590888,5.11,34733.0869939057,1765281.09322946
87113.7922030133,5.36063246,6.384181937,2.42,31172.8801674093,1327975.24874108
56827.217092945,5.695537775,6.249293574,4.22,29506.4873481978,804170.201553687
71824.1545754762,5.752139663,8.27693333,6.26,41186.5745128739,1467271.55578944
68662.414612003,5.339895707,7.899477079,4.25,43795.625428513,1478823.64727429
66006.1795597242,6.107907982,7.370410989,4.06,40691.2386616048,1367312.13205251
69266.792098538,4.919727098,6.452741614,4.19,40588.4195417818,1162469.88691582
68089.5611050816,5.759339963,6.247076987,3.49,57097.6733237338,1473278.44147312
62745.0328376809,6.417465138,8.158035375,4.19,16737.5522425288,897479.950169064
85526.6209365843,5.720212674,6.335377325,2.13,32635.7565461427,1568578.51174326
68561.6604288004,6.849179009,7.869893327,4,31796.7588095761,1421518.60190753
67100.0689073707,6.884826407,6.478152193,2.44,27456.6449343784,1199144.7879332
74056.9959295448,7.579897089,6.478789638,4.34,37521.8132200506,1596180.56843652
78159.954033583,5.122002568,6.177536468,4.08,31111.6229053142,1264972.44203928
58348.79711,5.686845562,7.182291989,6,59129.4978320071,1135465.4732309
60975.0879627796,7.080128054,5.719328415,3.19,43752.8895428015,1359838.99857874
60167.6726073389,4.590613171,3.950972653,4.06,16811.3032916571,88591.7701600393
78063.2419930171,6.62093276,8.217197571,5.17,37838.6619897287,1822448.61655066
66658.9679094081,7.729789733,7.130497891,4,57563.5857376192,1720734.40314751
61475.2553620692,6.578330675,7.656511672,6.37,31437.5148612588,1224397.42724927
59762.8822476615,6.589726273,7.893098862,4.31,28571.3571231298,1209571.07241358
87596.166550127,7.237115963,5.225281601,3.3,35392.0515101274,1698820.10228149
79426.040180821,6.699803504,7.565241081,4.19,49009.693278779,1860358.46831207
66426.8934406607,6.315632964,6.737995794,4.48,40761.3513103499,1168444.88222469
61264.2015300155,4.944535979,7.32206761,3.32,43208.3565630937,764756.093461878
55224.3433962571,7.114160836,5.079670606,4.13,44915.7141381378,977242.269749364
58660.8924116679,7.600071471,6.79717311,3.09,33515.122931607,1079158.65285226
70193.3397949429,5.202471496,7.679174992,6.29,48417.3480633393,1383395.28749289
59691.0676092663,7.089530057,6.324137676,4.11,27769.5023013769,992053.050223896
75613.1394870339,7.199375691,7.475337121,5.11,29146.5429157831,1574919.9063463
59789.736434529,5.490922273,6.398561271,3.08,49200.0795682268,1174311.55591112
60494.1198421175,5.288328665,6.771063984,3.08,31693.6101663148,795082.810175215
76517.3517697627,5.540170599,5.376733697,4.03,29788.6426459241,1170573.76986364
67724.0477461332,7.951003194,6.524053598,4.24,61916.135537629,1998368.7406977
61458.5472745879,4.254254339,7.195894481,3.39,36220.1237050292,842086.673327905
61704.3421635108,5.320240167,7.249122097,5.07,19148.039710691,849656.923192506
62224.0100856777,6.692664317,5.040349931,3.36,21689.1235428418,908616.482624086
68603.8894211404,6.936071297,7.780051691,6.04,44508.9756099974,1524257.70627576
53902.9348688745,5.357426598,8.59775984,4.01,21075.509919517,685880.321277076
69624.2552651906,3.854617568,6.893908707,2.04,29292.1294275856,771310.000399176
75690.6954391067,6.241328646,5.192787773,4.05,46183.1073651091,1308243.92223584
71902.8078781801,5.618340136,7.05219498,6.4,42200.2620923547,1312063.75611738
67684.4250281008,6.617874634,6.194836049,2.23,52999.83821,1467849.81783456
69320.3291203928,4.312327918,5.90492797,3.39,32668.934922088,902350.419724823
65423.2469217533,5.75682588,6.35315741,3.13,28914.7914557517,926880.850551317
62083.035606221,6.261965688,7.377710969,4.31,43485.6806374063,1323326.40292215
81844.0271122096,6.161583148,6.214868825,3.09,36242.1057476406,1504026.26965936
74090.4253421586,5.760358566,6.375204649,3.17,25694.3681767883,1003266.87623527
59200.2543585721,4.925351457,6.109934625,2.34,22926.4354576667,592397.72613895
63873.6280153885,7.325844476,7.560732515,3,27587.3964170077,1339142.80508292
69677.4193190012,4.850512519,6.111099734,3.11,50524.9554095933,1212939.95351759
49032.9977847258,5.84347617,8.025349287,4.13,36292.9961590184,753930.582539364
62819.311277762,6.532362732,7.103716459,4.46,38527.8171402079,1538401.81729363
64624.3158997899,6.263865774,6.33312338,2.36,37117.5550581268,1295728.08829687
63665.3944184373,6.729104618,7.732958945,3.43,44029.6818160912,1472887.24706053
50760.3537269825,6.440641902,5.754531583,2.44,34685.180705432,831762.790903398
77235.5705888762,6.311020028,5.873414594,4.15,47328.8106115824,1610577.49664142
55245.3372878971,3.96574483,8.961105506,4.38,43557.9434351227,881446.115544606
82982.7642279763,6.333260676,6.860573239,4.38,44531.7594559312,1666462.62203845
78754.393656003,5.909380137,5.525708756,4.17,35323.7879242634,1085218.85870708
82268.0819949466,6.357539658,8.095024774,3.5,39549.8010018077,1712929.65433712
74166.3920295102,6.266666891,7.282469927,6.1,30237.7748565206,1444403.6640511
83179.5840506832,6.60039782,9.715722673,3.44,38587.7210986511,1884674.24072713
48176.2263983291,7.483738829,7.497299569,4.12,33216.6010802738,1014548.23262943
79023.7204770185,3.606331313,8.942770576,6.37,22984.036530685,1084013.78490629
73135.0216076232,5.816000008,6.329661762,2.15,36401.3757136523,1279777.37878827
75323.058202506,8.513233389,5.929421503,3.39,51528.4810477198,1967384.77782106
63191.7670988194,5.656329034,7.571221642,3.41,33816.1247256338,1002974.21468291
51554.9245285008,7.281978903,6.522220479,4.22,36830.080346437,979568.628541252
55340.6087353243,5.231696666,5.614293707,4.3,34112.9706222021,565937.200553177
56296.4997293517,6.345097994,8.177879468,3.15,31165.0459542465,1092130.98139801
73491.2658139237,7.51040004,6.798878568,2,55169.3791059896,1869113.61107494
68334.7825647501,8.688434074,8.296461691,4.23,36621.7595438419,1817829.52967576
50666.2469690054,7.814769565,8.426940033,6.34,36940.8591039407,1392207.64776842
60307.0176591196,6.232470845,7.959815248,4.46,37739.9903190711,1389773.87348942
65132.4715876024,5.415519451,7.736373161,6.28,24199.6394726878,956009.143605829
72139.6460034522,3.105751238,6.070059216,3.07,52601.1168434033,945833.18912294
71313.0313376361,5.354619416,7.228602277,4.25,42302.547899545,1383766.08194538
56647.8825026303,7.499317992,7.903674878,4.35,39780.9272653217,1400268.14247393
60288.4759154014,6.170239154,7.014314641,3.28,34651.0723169069,1144937.61380496
67022.7792237556,5.631565659,6.94646556,4.18,33891.3051849239,1118165.86617235
58188.1862861655,6.294160879,6.068655889,2.34,38104.494006326,1047012.27056657
69350.1830697518,4.822111808,8.463520436,6.13,28747.0944087406,1096069.28687736
68450.2624158718,5.474150936,7.376389507,4.08,36474.3918319987,1386473.36538138
70784.0525827891,4.560457849,6.257963587,3.02,41230.1862631609,945831.18629926
70309.3068157357,4.829750206,6.943591234,4.12,34945.474461772,1311379.59631198
46737.5980110614,4.886380224,8.172473256,6.41,42351.3036276585,885661.590836648
69345.7216735573,5.959681799,8.362731723,3.31,47386.2677360572,1507331.28820722
89157.6129251528,6.286086725,7.192237739,4.46,33834.921725736,1643291.72247874
72568.7144551329,6.850824464,6.108848404,2.04,18896.1229370566,987746.923953101
65051.2162680048,4.357995067,6.077607451,2.3,25191.4073864354,612211.592447429
56780.5042705007,7.648392612,6.163236778,4.29,11019.0537776262,836235.030532386
87678.0365639889,5.122697838,4.65244912,4.13,35781.1746141998,1495518.62392568
65817.2002788819,5.268005224,6.65029888,2.2,40674.7837742456,911071.833553066
70561.5588228083,7.321951331,7.520463799,3.4,25029.2057372771,1360787.87121155
73801.0217594221,6.495309081,7.212254273,4.49,30504.8149126171,1455107.45111253
72143.4294921804,6.984684002,7.157023912,6.5,23823.8170189949,1327969.28587223
78002.0627705027,5.662619316,8.610420549,5.47,47763.2775069422,1838503.99427185
83443.2638975609,5.446503903,8.360906893,5.06,44900.7930969815,1727211.08947338
77057.1792367873,5.207715005,6.637287948,3.38,24459.7970261736,1093344.57650394
60509.606038518,5.511947845,7.031684469,6.13,27080.0354915559,943485.047267782
80305.2064480242,4.966293764,7.314402945,3.39,22267.1592969917,1100632.39113982
56324.6230105832,6.353593572,6.716500806,4.02,41354.4359865433,1269811.0891527
59794.616779742,6.438586774,6.474732498,3.27,54149.39033,1321008.59348566
60812.8645342759,7.157498968,6.276444356,2.22,26411.1422772758,978241.289051365
57982.7854769612,6.686300741,7.887473354,3.11,15065.0466075183,952533.578173565
75367.0749463659,7.357510671,5.565494073,3.23,31669.617011464,1434015.03263035
54447.6860516655,6.148758826,6.077188813,2.4,50200.6101077272,1008649.92930081
101144.323929686,6.350845135,7.231771036,3.09,35772.5240070368,2007556.28605392
48963.2961548041,5.440333831,8.454207452,5.26,35431.2515383428,882666.58150817
77412.1630868835,4.077536844,8.034790804,5.31,39030.0777207731,1246218.31006062
57972.4159506849,7.68947618,6.722328315,4.37,13683.4796386136,880682.301991013
64882.1562450716,4.898796695,7.569374865,6.05,32807.8544045676,840124.842345317
66330.6057227039,6.966125283,6.724826745,3.41,38240.9778819884,1469767.64722013
76681.2599275171,6.657110323,6.511746963,4.47,55292.2207962777,1824987.70625176
80744.4402752604,6.209654961,8.115599042,5.1,27185.7572151588,1404896.37630196
77158.1660063496,5.727120468,7.668465841,6.45,28713.9315180666,1290043.36661449
69351.4774187061,5.468522726,6.458904504,2.09,46833.131290154,1410362.61309221
58159.4177842929,6.657548834,6.098219275,2.35,36083.8237742262,1058269.01857032
76275.3325525852,5.185436372,6.972646086,2.22,40354.7052499979,1464929.16219034
84114.2907176151,6.081558142,8.360860712,4.2,38702.3392724446,1777009.71214978
58756.182332893,7.61977644,5.470050058,2.11,23272.3550237722,826194.678150951
81030.8357708505,8.012087696,6.301235187,4.2,44372.944051269,1851575.86757862
87003.9957608433,5.225235339,8.497163916,4.32,24269.0567601027,1552915.16448986
56788.0312766237,6.740115935,5.325036955,3.5,36204.7111436255,922478.914534391
88767.5335953517,4.821669962,6.003521846,2.13,58349.1175860103,1753427.9367895
70394.9515502031,6.484729861,7.253349093,4.46,31928.8101784996,1387701.11105296
86818.5658853126,6.336434462,7.094253422,5.14,47663.1437475119,1801916.34557307
60769.9873333122,7.2105722,7.401434533,4.25,35204.8071445101,1237115.74130009
66774.1819455007,5.476415899,8.060545196,3.12,23793.3370430683,1009606.28363319
74542.6370063276,5.656113961,9.40164523,4.21,38039.5985632909,1601678.26348587
46361.5832742266,4.406831198,7.95998257,6.33,37548.2649018131,483458.548258293
63059.344252822,3.979703619,8.483791649,4.3,25390.4591394525,925394.135004886
63288.0405737493,4.762273143,7.083527016,6.23,39626.5160821828,1143377.60169958
78646.8823465239,4.599014308,6.404430465,3.25,41268.2595307643,1283401.78925187
64989.7839619695,5.162645346,7.462080083,6.06,34819.4283006687,1031367.58851649
78190.1417784872,4.937298476,6.503605809,3.45,35279.6169396144,1153605.03128315
69528.5574327477,6.058146032,5.664155885,3,33176.0384472307,995137.20239378
55935.78141,6.081828535,8.572006643,6.41,37567.0763426854,1006580.47965983
60940.7079674937,6.932926063,5.953346666,4.37,31113.4864027009,987434.749839351
55774.7338429926,5.037051828,8.249580316,4.04,38812.5060541922,897013.181028355
85337.5515998408,5.416746592,6.425835416,3.04,31219.4886853835,1560838.45023281
